serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,emission_source,id_road_type,settlement_id,time_of_day,type_of_settlement,type_of_road,main_exp,aae_uv_ir,aae_blue_ir,hour
MA200-0416,58,2023-05-07,11:07:34,-15.745027244091034,35.00944883096963,5619,3769,2.7208,104033.62382022,55288.33077212999,21180.381539508002,2023-05-07T11:07:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.8659396055916306,1.5298198626462678,NA
MA200-0416,58,2023-05-07,11:08:04,-15.74494332075119,35.009839666076005,4560.2,3208.2000000000003,2.25,84430.34905587601,47061.826156314004,17515.38461625,2023-05-07T11:08:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.843909614791623,1.575892173556385,NA
MA200-0416,58,2023-05-07,11:08:34,-15.744917333126068,35.00997133180499,3865.2000000000003,2578.8,2.3018,71562.69136677601,37829.01230967601,17918.627693193004,2023-05-07T11:08:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.623376000871573,1.19140362979161,NA
MA200-0416,58,2023-05-07,11:09:04,-15.744825720787048,35.01032033096999,3680.6000000000004,2534.8,2.145,68144.893367628,37183.566155796,16698.000000825003,2023-05-07T11:09:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.6487151951947139,1.2764536212443311,NA
MA200-0416,58,2023-05-07,11:09:34,-15.744738519191742,35.01070599723607,3584.8,2416,2.0436000000000005,66371.19321422401,35440.86154032,15908.640000786003,2023-05-07T11:09:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.6745693599152807,1.2771314637552726,NA
MA200-0416,58,2023-05-07,11:10:04,-15.744558036327362,35.011136496439576,3511.4,2451.2,2.1998,65012.220445332,35957.218463424,17124.596923923003,2023-05-07T11:10:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.5639693478295307,1.1827595151154495,NA
MA200-0416,58,2023-05-07,11:10:34,-15.744308054447174,35.01158349774778,3100.6000000000004,2081,1.8148000000000002,57406.416447227995,30526.66923237,14127.520000698001,2023-05-07T11:10:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.6436555486710693,1.2284586830811544,NA
MA200-0416,58,2023-05-07,11:11:04,-15.74399083852768,35.0119734974578,3385.2000000000003,2426.6000000000004,2.0154,62675.675984376,35596.355386482,15689.113846929002,2023-05-07T11:11:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.6236964014324817,1.3062663592563581,NA
MA200-0416,58,2023-05-07,11:11:34,-15.743809700012209,35.01235666498542,3873.2000000000003,3000.2000000000003,2.72,71710.808289816,44010.626156154,21174.153847200003,2023-05-07T11:11:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.4300892022845229,1.166553591270477,NA
MA200-0416,58,2023-05-07,11:12:04,-15.743677735328674,35.012860666029155,5117.4000000000005,3883.4000000000005,3.4978000000000002,94746.692745612,56966.490772218,27229.027693653003,2023-05-07T11:12:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.4618163656596213,1.176964781717608,NA
MA200-0416,58,2023-05-07,11:12:34,-15.743600726127625,35.013523165136576,5266.200000000001,4201,3.6938,97501.667514156,61625.438464770006,28754.812309113004,2023-05-07T11:12:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.431500865532958,1.2153742347054644,NA
MA200-0416,58,2023-05-07,11:13:04,-15.74354499578476,35.014055331237614,5792.4000000000005,4672.8,4.4766,107244.05812711199,68546.381542056,34848.609232491006,2023-05-07T11:13:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.3178187015995757,1.0786177057970143,NA
MA200-0416,58,2023-05-07,11:13:34,-15.743646204471588,35.01439016405493,5596.4000000000005,4648.6,4.3802,103615.19351263199,68191.386157422,34098.172309377005,2023-05-07T11:13:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.302984239215091,1.105048453000271,NA
MA200-0416,58,2023-05-07,11:14:04,-15.743336737155914,35.01538466475904,5182,4202.4000000000005,3.9543999999999997,95942.73689916,61645.975387848,30783.483078444006,2023-05-07T11:14:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.3326831524783513,1.1072091950340195,NA
MA200-0416,58,2023-05-07,11:14:34,-15.7437863945961,35.01605783030391,4237.800000000001,3412.8,3.2814,78461.237057364,50063.150771856,25544.436924339003,2023-05-07T11:14:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.3155809678330148,1.0728272269266224,NA
MA200-0416,58,2023-05-07,11:15:04,-15.744143664836884,35.01660099811852,3795.6000000000004,2875.4000000000005,2.8794,70274.074136328,42179.906156058,22415.021539569003,2023-05-07T11:15:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.3395980309741982,1.0080093834234767,NA
MA200-0416,58,2023-05-07,11:15:34,-15.744363188743591,35.01696099899709,4152.8,2870.8,2.4661999999999997,76887.494750064,42112.42769451601,19198.418462487003,2023-05-07T11:15:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.6266377979636382,1.252437018820198,NA
MA200-0416,58,2023-05-07,11:16:04,-15.744561076164246,35.01721233129501,4275.200000000001,2700.4,2.171,79153.68367257601,39612.790771308006,16900.400000835,2023-05-07T11:16:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.8101541505534993,1.3581464057487735,NA
MA200-0416,58,2023-05-07,11:16:34,-15.744824945926666,35.01760299690068,4722,3003.2,2.1876,87426.01382436,44054.63384846401,17029.624616226,2023-05-07T11:16:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.9177565366133928,1.5154535039285302,NA
MA200-0416,58,2023-05-07,11:17:04,-15.745094358921053,35.01805982738733,4916.6,3401.4000000000005,2.6118,91028.95797730799,49895.92154107801,20331.858462543,2023-05-07T11:17:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.75732224467718,1.431386589966616,NA
MA200-0416,58,2023-05-07,11:17:34,-15.745156049728394,35.018390661105514,4929.4000000000005,3491.8,2.494,91265.94505417199,51222.02000268601,19414.83077019,2023-05-07T11:17:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.8144759012116767,1.5467936171685386,NA
MA200-0416,58,2023-05-07,11:18:04,-15.745060563087463,35.01879082992673,5309.200000000001,3794.4000000000005,2.6672000000000002,98297.79597549597,55660.929233688,20763.126154872003,2023-05-07T11:18:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.8227789919684152,1.5722525168611465,NA
MA200-0416,58,2023-05-07,11:18:34,-15.745123028755188,35.0194519944489,5071.4000000000005,3702.6000000000004,2.6718,93895.02043813199,54314.293849002,20798.935385643003,2023-05-07T11:18:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.767037315187975,1.5304562151489731,NA
MA200-0416,58,2023-05-07,11:19:04,-15.745472133159636,35.02032933011651,4606.4000000000005,3208.2000000000007,2.4756000000000005,85285.724286432,47061.826156314004,19271.593847106004,2023-05-07T11:19:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.7437070020262608,1.4235416982588074,NA
MA200-0416,58,2023-05-07,11:19:34,-15.746131658554075,35.02126349322498,4116,2831.8,1.9530000000000005,76206.15690408,41540.327694486,15203.353846905002,2023-05-07T11:19:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.889723317914285,1.6026242723370987,NA
MA200-0416,58,2023-05-07,11:20:04,-15.746519982814789,35.02193349599838,4288.800000000001,2950.2,2.0062,79405.482441744,43277.164617654,15617.495385387001,2023-05-07T11:20:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.9064284653782955,1.6250810986594277,NA
MA200-0416,58,2023-05-07,11:20:34,-15.746886909008026,35.02296316251159,2619.6000000000004,1755.8000000000002,1.3666000000000003,48500.88644944799,25756.235385966003,10638.455385141,2023-05-07T11:20:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.7785628338647075,1.4097842053101945,NA
MA200-0416,58,2023-05-07,11:21:04,-15.746384859085085,35.02325849607587,4327.8640000000005,3610.232000000001,3.2305920000000006,80128.73737694832,52959.32634123865,25148.91618585792,2023-05-07T11:21:04Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.3585291347800088,1.1873759539051096,NA
MA200-0416,58,2023-05-07,11:21:34,-15.746041893959044,35.02381616272032,6357.280000000002,5958.664000000001,5.50452,117702.5940629664,87409.01729689128,42850.57107904021,2023-05-07T11:21:34Z,weekend,28,2023-05-07,2023-05-07,2023-05-07T10:40:05Z,2023-05-07T11:22:00Z,mobile_monitoring,NA,56,Chirimba,first_half,Informal,non_main_road,NA,1.1845802578880913,1.136625859001453,NA
MA200-0416,59,2023-05-07,14:12:00,-15.78756546974182,35.03587232530117,2460.3183757312004,1849.8681540608004,1.3299212469248,45551.848439009496,27136.142845991795,10352.925399649184,2023-05-07T14:12:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.7369158613404618,1.5363743141187194,NA
MA200-0416,59,2023-05-07,14:12:30,-15.787619411945345,35.03583899512887,2627.1511140352004,2002.9797203968,1.4578486801408002,48640.69242150025,29382.171746130738,11348.791264426018,2023-05-07T14:12:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.7061620847496775,1.516730240443037,NA
MA200-0416,59,2023-05-07,14:13:00,-15.787331640720367,35.03522815555334,2703.6,2085.4,1.5204000000000002,50056.114141368,30591.213847758,11835.729231354,2023-05-07T14:13:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.6905378239972326,1.514040678099915,NA
MA200-0416,59,2023-05-07,14:13:30,-15.78688931465149,35.03422599285841,2954.2,2398.4,1.8236,54695.87675559599,35182.683078768,14196.024616086,2023-05-07T14:13:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.5812812087369028,1.4470785152049395,NA
MA200-0416,59,2023-05-07,14:14:00,-15.786654829978945,35.033246994018555,3633.6000000000004,3057.6000000000004,2.49,67274.706444768,44852.640002352004,19383.692308650003,2023-05-07T14:14:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.458802146832491,1.3376351549168435,NA
MA200-0416,59,2023-05-07,14:14:30,-15.786547124385834,35.032314993441105,4018.2000000000003,3486.4000000000005,2.9142,74395.427519916,51142.80615652801,22685.926154967005,2023-05-07T14:14:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.3923276402634777,1.2960635878588296,NA
MA200-0416,59,2023-05-07,14:15:00,-15.786064982414246,35.032199162989855,3993.6000000000004,3492.8000000000006,2.9434,73939.96798156798,51236.689233455996,22913.236924209,2023-05-07T14:15:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.3734400958935122,1.2830914027840492,NA
MA200-0416,59,2023-05-07,14:15:30,-15.78596007823944,35.03267949819565,4029.2000000000003,3536.8,3,74599.08828909599,51882.135387336006,23353.846155000003,2023-05-07T14:15:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.361514894603147,1.2726826520099925,NA
MA200-0416,59,2023-05-07,14:16:00,-15.786045849323273,35.033256497234106,3766.4000000000005,3230.4,2.7142,69733.447367232,47387.483079408004,21129.003077967,2023-05-07T14:16:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.3998114816193616,1.2878274326537686,NA
MA200-0416,59,2023-05-07,14:16:30,-15.78610461950302,35.03383048996329,3032.8,2500.2000000000003,1.9804000000000002,56151.125524464005,36676.010771154004,15416.652308454,2023-05-07T14:16:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.5153630984954356,1.3818391998486375,NA
MA200-0416,59,2023-05-07,14:17:00,-15.786238849163055,35.03431332856417,2629.4,2076.8,1.5968,48682.329680172,30465.058463136007,12430.473846768,2023-05-07T14:17:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.6004357437029149,1.4292806037784846,NA
MA200-0416,59,2023-05-07,14:17:30,-15.78650838136673,35.03495332971215,2334,1799.6,1.3792,43213.11229692001,26398.747693692007,10736.541538992,2023-05-07T14:17:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.6324708998207345,1.4344372232470226,NA
MA200-0416,59,2023-05-07,14:18:00,-15.786759674549105,35.03550698980689,2096,1589.1999999999998,1.1784000000000001,38806.63383648,23312.341539684003,9173.390769684,2023-05-07T14:18:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.690845469306076,1.4870726338414304,NA
MA200-0416,59,2023-05-07,14:18:30,-15.786769032478333,35.03581666201353,2082.4,1576.7999999999997,1.18,38554.835067312,23130.443078136,9185.8461543,2023-05-07T14:18:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.681623216019206,1.4724197663715608,NA
MA200-0416,59,2023-05-07,14:19:00,-15.786599278450012,35.035923324525356,2205.8,1598.7999999999997,1.1224,40839.538605204,23453.166155076004,8737.452308124,2023-05-07T14:19:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.807783694864282,1.5743045857677445,NA
MA200-0416,59,2023-05-07,14:19:30,-15.786543011665344,35.035937152802944,2152.2,1564.2,1.0858,39847.155220836,22945.610770434,8452.535385033001,2023-05-07T14:19:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.8178101526662676,1.5922790190292586,NA
MA200-0416,59,2023-05-07,14:20:00,-15.785848021507263,35.036110155284405,2226.4,1594.4,1.0676,41220.939682032,23388.621539688,8310.855385026,2023-05-07T14:20:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.8773640866160195,1.649720827559492,NA
MA200-0416,59,2023-05-07,14:20:30,-15.78515112400055,35.03544682264328,2209,1555.4,1.0068000000000001,40898.78537442,22816.521539658002,7837.550769618,2023-05-07T14:20:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.936907337151086,1.7037259203479542,NA
MA200-0416,59,2023-05-07,14:21:00,-15.784428358078005,35.035112492740154,2136.6000000000004,1483.4,0.9648000000000001,39558.327220908,21760.336924218005,7510.596923448002,2023-05-07T14:21:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.9477951896968193,1.6960973457922335,NA
MA200-0416,59,2023-05-07,14:21:30,-15.78389036655426,35.03489799052477,2027.0000000000002,1468.6,1.042,37529.12537526,21543.232308822004,8111.569231170001,2023-05-07T14:21:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.795818712188002,1.5573775163465997,NA
MA200-0416,59,2023-05-07,14:22:00,-15.784827888011932,35.03386216238141,2040.0000000000002,1464.8,1.0282,37769.8153752,21487.489231896005,8004.141538857,2023-05-07T14:22:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.8189433057598265,1.5745037532397552,NA
MA200-0416,59,2023-05-07,14:22:30,-15.785429000854492,35.03390632942319,1991.2000000000003,1443.6,1.044,36866.302144655994,21176.501539572004,8127.138461940001,2023-05-07T14:22:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.772680333731661,1.5269447251097958,NA
MA200-0416,59,2023-05-07,14:23:00,-15.785765945911407,35.03510865941644,2344.8,1757.4,1.3434000000000001,43413.070143024,25779.706155198004,10457.852308209001,2023-05-07T14:23:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.668715487042436,1.4385363581158173,NA
MA200-0416,59,2023-05-07,14:23:30,-15.785785257816316,35.03604782372713,2450.4,1824.6000000000001,1.407,45368.213527152,26765.478462942003,10952.953846695,2023-05-07T14:23:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.6661305998143054,1.4246159601653172,NA
MA200-0416,59,2023-05-07,14:24:00,-15.7856143116951,35.036704655736685,2337.8,1727.6,1.3014000000000001,43283.467835364005,25342.563078252002,10130.898462039,2023-05-07T14:24:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.702447550904465,1.461911798091861,NA
MA200-0416,59,2023-05-07,14:24:30,-15.784861981868744,35.036774322390556,2473.6000000000004,1833.6000000000001,1.3718000000000001,45797.752603968,26897.501539872002,10678.935385143,2023-05-07T14:24:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.7068803099565228,1.4728573744662345,NA
MA200-0416,59,2023-05-07,14:25:00,-15.784197211265564,35.03614665940404,2599.4,2000,1.5328000000000002,48126.891218772,29338.461540000004,11932.258462128,2023-05-07T14:25:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.634938213015862,1.434421686098258,NA
MA200-0416,59,2023-05-07,14:25:30,-15.783722698688509,35.03564249351621,2620.6,1912,1.4365999999999999,48519.401064827995,28047.569232240003,11183.378462091001,2023-05-07T14:25:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.7204480837909348,1.4660222800524871,NA
MA200-0416,59,2023-05-07,14:26:00,-15.783448219299316,35.035412326455116,2737.3999999999996,1958.4000000000003,1.4256,50681.908141212,28728.221539968003,11097.747692856003,2023-05-07T14:26:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.7805793219869852,1.5165085304314807,NA
MA200-0416,59,2023-05-07,14:26:30,-15.782759964466097,35.03609948977828,2814.6,2047.0000000000002,1.5002,52111.236448548,30027.91538619,11678.480000577001,2023-05-07T14:26:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.7533880253621383,1.505733215202635,NA
MA200-0416,59,2023-05-07,14:27:00,-15.782086968421936,35.03678799048066,2922,2232.8,1.6546,54099.70614036,32753.458463256,12880.424616021002,2023-05-07T14:27:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.6824466541496224,1.4880674798325664,NA
MA200-0416,59,2023-05-07,14:27:30,-15.78243762254715,35.037415988743305,3581.4000000000005,2879,2.1984,66308.243521932,42232.71538683001,17113.698462384004,2023-05-07T14:27:30Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.5878564399062973,1.4402606517311267,NA
MA200-0416,59,2023-05-07,14:28:00,-15.782752692699432,35.038174491375685,3852.6000000000004,3208.8,2.49,71329.407212988,47070.627694776005,19383.692308650003,2023-05-07T14:28:00Z,weekend,29,2023-05-07,2023-05-07,2023-05-07T14:12:00Z,2023-05-07T14:28:00Z,mobile_monitoring,NA,57,Ndirande,second_half,Informal,non_main_road,NA,1.5274125046852414,1.4145923792874693,NA
MA200-0416,59,2023-05-07,14:43:30,-15.777688026428224,35.02340382896364,33224.75252264961,33147.0881409024,31.805667178086406,615143.514052542,486242.2852924277,247594.886044721,2023-05-07T14:43:30Z,weekend,30,2023-05-07,2023-05-07,2023-05-07T14:43:30Z,2023-05-07T14:54:30Z,mobile_monitoring,NA,59,Nyambadwe,second_half,Formal,non_main_road,NA,1.066900473970891,1.0760917580339715,NA
MA200-0416,59,2023-05-07,14:44:00,-15.777233004570007,35.02230449579656,27332.848285081604,27187.166622310404,25.879722460774403,506057.17323817837,398814.8211651127,201463.68562767448,2023-05-07T14:44:00Z,weekend,30,2023-05-07,2023-05-07,2023-05-07T14:43:30Z,2023-05-07T14:54:30Z,mobile_monitoring,NA,59,Nyambadwe,second_half,Formal,non_main_road,NA,1.07977134301877,1.0888070824018998,NA
MA200-0416,59,2023-05-07,14:44:30,-15.776596665382383,35.02094333060086,21195.800000000003,21021.2,19.852200000000003,392432.0846714039,308364.8338623239,154541.74154609704,2023-05-07T14:44:30Z,weekend,30,2023-05-07,2023-05-07,2023-05-07T14:43:30Z,2023-05-07T14:54:30Z,mobile_monitoring,NA,59,Nyambadwe,second_half,Formal,non_main_road,NA,1.0925014740494776,1.1014528977426126,NA
MA200-0416,59,2023-05-07,14:45:00,-15.775698840618134,35.01969066075981,3376.3999999999996,2830.7999999999984,2.231999999999999,62512.74736903193,41525.658463715954,17375.261539319967,2023-05-07T14:45:00Z,weekend,30,2023-05-07,2023-05-07,2023-05-07T14:43:30Z,2023-05-07T14:54:30Z,mobile_monitoring,NA,59,Nyambadwe,second_half,Formal,non_main_road,NA,1.5009721355697063,1.3891566543548752,NA
MA200-0416,59,2023-05-07,14:45:30,-15.774668872356417,35.01853132806718,2803.599999999998,2308.799999999999,1.3957999999999984,51907.575679367954,33868.32000177597,10865.766154382969,2023-05-07T14:45:30Z,weekend,30,2023-05-07,2023-05-07,2023-05-07T14:43:30Z,2023-05-07T14:54:30Z,mobile_monitoring,NA,59,Nyambadwe,second_half,Formal,non_main_road,NA,1.8333589331888978,1.8126315217938207,NA
